id,resource_id,ts,pp1,pp2,pp3,,activity,curtain,data,device_id,distance sensor,hours_since_today,light,light sensor,operation,participant,pp3,recipient,reed sensor,sender,Temperature,ts,window
10618,HH1_outdoor,2024-08-31T19:49:20,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",22.75,1725126560656,
10679,outdoor_sender,2024-08-31T20:38:53,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725129532982,
10694,HH1_outdoor,2024-08-31T20:48:31,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",21.4375,1725126560656,
10695,HH1_outdoor,2024-08-31T20:48:31,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",21.4375,1725130111067,
10766,outdoor_sender,2024-08-31T21:38:17,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725133097603,
10779,HH1_outdoor,2024-08-31T21:47:24,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",20.6875,1725130111067,
10780,HH1_outdoor,2024-08-31T21:47:24,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",20.6875,1725133644099,
10853,outdoor_sender,2024-08-31T22:37:43,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725136663370,
10866,HH1_outdoor,2024-08-31T22:46:52,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",19.8125,1725133644099,
10867,HH1_outdoor,2024-08-31T22:46:52,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",19.8125,1725137211864,
10936,outdoor_sender,2024-08-31T23:37:08,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725140228340,
10951,HH1_outdoor,2024-08-31T23:46:28,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",19.125,1725137211864,
10952,HH1_outdoor,2024-08-31T23:46:28,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",19.125,1725140787986,
11021,outdoor_sender,2024-09-01T00:36:33,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725143793547,
11100,outdoor_sender,2024-09-01T01:36:01,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725147361695,
11107,HH1_outdoor,2024-09-01T01:43:17,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",18.125,1725140787986,
11108,HH1_outdoor,2024-09-01T01:43:17,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",18.125,1725147797498,
11183,outdoor_sender,2024-09-01T02:35:28,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725150928154,
11254,outdoor_sender,2024-09-01T03:34:49,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725154489706,
11327,outdoor_sender,2024-09-01T04:34:13,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725158053145,
11340,HH1_outdoor,2024-09-01T04:41:02,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",17.0625,1725147797498,
11341,HH1_outdoor,2024-09-01T04:41:02,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",17.0625,1725158462048,
11416,outdoor_sender,2024-09-01T05:33:40,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725161620819,
11427,HH1_outdoor,2024-09-01T05:38:54,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",16.6875,1725158462048,
11428,HH1_outdoor,2024-09-01T05:38:55,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",16.6875,1725161934718,
11503,outdoor_sender,2024-09-01T06:33:03,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725165183883,
11584,outdoor_sender,2024-09-01T07:32:34,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725168754761,
11611,HH1_outdoor,2024-09-01T07:50:23,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",16.9375,1725161934718,
11612,HH1_outdoor,2024-09-01T07:50:23,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",16.9375,1725169823698,
11673,outdoor_sender,2024-09-01T08:32:09,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725172329562,
11696,HH1_outdoor,2024-09-01T08:47:47,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",19.0625,1725169823698,
11697,HH1_outdoor,2024-09-01T08:47:47,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",19.0625,1725173267516,
11754,outdoor_sender,2024-09-01T09:31:43,,,,,,,,"d5947925a76a34d00",,,,,,,"","outdoor_temp",,"outdoor_sender",19.5625,1725175903354,
11775,HH1_outdoor,2024-09-01T09:45:02,,,,,,,,"d7cd1690399714acf",,,,,,"H1","","HH_outdoor_temp",,"HH1_outdoor",20.8125,1725173267516,
