id,device_id,ts,activity,pp1,pp2,pp3,,participant,recipient,reed sensor,sender,window
785,3613,2024-08-26T23:37:37,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
786,3613,2024-08-26T23:47:32,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
787,3613,2024-08-26T23:57:37,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
788,3613,2024-08-27T00:07:30,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
789,3613,2024-08-27T00:17:25,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
790,3613,2024-08-27T00:27:22,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
791,3613,2024-08-27T00:37:15,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
792,3613,2024-08-27T00:47:10,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
793,3613,2024-08-27T00:57:04,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
794,3613,2024-08-27T01:07:00,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
795,3613,2024-08-27T01:16:55,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
796,3613,2024-08-27T01:26:49,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
797,3613,2024-08-27T01:36:59,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
798,3613,2024-08-27T01:46:50,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
799,3613,2024-08-27T01:56:50,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
800,3613,2024-08-27T02:06:43,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
801,3613,2024-08-27T02:16:38,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
802,3613,2024-08-27T02:26:38,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
803,3613,2024-08-27T02:36:32,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
804,3613,2024-08-27T02:46:27,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
805,3613,2024-08-27T02:56:22,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
806,3613,2024-08-27T03:06:16,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
807,3613,2024-08-27T03:16:15,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
808,3613,2024-08-27T03:26:13,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
809,3613,2024-08-27T03:36:06,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
810,3613,2024-08-27T03:46:22,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
811,3613,2024-08-27T03:56:14,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
812,3613,2024-08-27T04:06:09,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
813,3613,2024-08-27T04:16:06,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
814,3613,2024-08-27T04:26:05,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
815,3613,2024-08-27T04:36:08,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
816,3613,2024-08-27T04:46:10,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
817,3613,2024-08-27T04:56:03,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
818,3613,2024-08-27T05:06:14,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
819,3613,2024-08-27T05:16:09,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
820,3613,2024-08-27T05:26:05,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
821,3613,2024-08-27T05:36:02,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
822,3613,2024-08-27T05:45:55,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
823,3613,2024-08-27T05:56:00,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
824,3613,2024-08-27T06:05:54,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
825,3613,2024-08-27T06:15:49,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
826,3613,2024-08-27T06:25:44,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
827,3613,2024-08-27T06:35:40,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
828,3613,2024-08-27T06:45:35,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
829,3613,2024-08-27T06:55:30,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
830,3613,2024-08-27T07:05:25,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
831,3613,2024-08-27T07:15:24,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
832,3613,2024-08-27T07:25:28,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
833,3613,2024-08-27T07:35:21,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
834,3613,2024-08-27T07:45:17,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
835,3613,2024-08-27T07:55:12,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
836,3613,2024-08-27T08:05:11,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
837,3613,2024-08-27T08:15:05,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
838,3613,2024-08-27T08:25:00,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
839,3613,2024-08-27T08:34:55,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
840,3613,2024-08-27T08:44:50,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
841,3613,2024-08-27T08:54:45,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
842,3613,2024-08-27T09:04:40,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
843,3613,2024-08-27T09:14:35,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
844,3613,2024-08-27T09:24:30,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
845,3613,2024-08-27T09:34:25,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
846,3613,2024-08-27T09:44:20,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
847,3613,2024-08-27T09:54:16,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
848,3613,2024-08-27T10:04:10,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
849,3613,2024-08-27T10:14:09,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
850,3613,2024-08-27T10:24:04,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
851,3613,2024-08-27T10:33:59,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
852,3613,2024-08-27T10:44:04,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
853,3613,2024-08-27T10:54:00,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
854,3613,2024-08-27T11:03:54,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
855,3613,2024-08-27T11:13:59,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
856,3613,2024-08-27T11:23:52,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
857,3613,2024-08-27T11:33:51,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
858,3613,2024-08-27T11:43:46,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
859,3613,2024-08-27T11:53:40,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
860,3613,2024-08-27T12:03:35,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
861,3613,2024-08-27T12:13:34,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
862,3613,2024-08-27T12:23:28,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
863,3613,2024-08-27T12:33:24,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
864,3613,2024-08-27T12:43:19,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
865,3613,2024-08-27T12:53:15,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
866,3613,2024-08-27T13:03:13,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
867,3613,2024-08-27T13:13:11,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
868,3613,2024-08-27T13:23:14,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
869,3613,2024-08-27T13:33:07,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
870,3613,2024-08-27T13:43:01,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
871,3613,2024-08-27T13:52:56,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
872,3613,2024-08-27T14:02:51,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
873,3613,2024-08-27T14:12:46,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
874,3613,2024-08-27T14:22:41,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
875,3613,2024-08-27T14:32:46,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
876,3613,2024-08-27T14:42:44,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
877,3613,2024-08-27T14:52:40,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
878,3613,2024-08-27T15:02:44,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
879,3613,2024-08-27T15:12:37,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
880,3613,2024-08-27T15:22:32,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
881,3613,2024-08-27T15:32:27,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
882,3613,2024-08-27T15:42:25,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
883,3613,2024-08-27T15:52:30,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
884,3613,2024-08-27T16:02:28,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
885,3613,2024-08-27T16:12:26,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
886,3613,2024-08-27T16:22:20,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
887,3613,2024-08-27T16:32:26,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
888,3613,2024-08-27T16:42:18,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
889,3613,2024-08-27T16:52:13,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
890,3613,2024-08-27T17:02:08,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
891,3613,2024-08-27T17:12:17,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
892,3613,2024-08-27T17:22:11,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
893,3613,2024-08-27T17:32:05,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
894,3613,2024-08-27T17:42:10,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
895,3613,2024-08-27T17:52:03,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
896,3613,2024-08-27T18:02:10,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
897,3613,2024-08-27T18:12:07,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
898,3613,2024-08-27T18:22:04,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
899,3613,2024-08-27T18:31:58,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
900,3613,2024-08-27T18:42:03,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
901,3613,2024-08-27T18:52:19,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
902,3613,2024-08-27T19:02:11,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
903,3613,2024-08-27T19:12:07,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
904,3613,2024-08-27T19:22:12,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
905,3613,2024-08-27T19:32:06,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
906,3613,2024-08-27T19:42:00,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
907,3613,2024-08-27T19:51:55,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
908,3613,2024-08-27T20:01:54,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
909,3613,2024-08-27T20:11:48,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
910,3613,2024-08-27T20:21:47,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
911,3613,2024-08-27T20:31:44,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
912,3613,2024-08-27T20:41:39,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
913,3613,2024-08-27T20:51:33,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
914,3613,2024-08-27T21:01:39,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
915,3613,2024-08-27T21:11:32,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
916,3613,2024-08-27T21:31:30,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
917,3613,2024-08-27T21:41:27,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
918,3613,2024-08-27T21:51:20,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
919,3613,2024-08-27T22:01:15,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
920,3613,2024-08-27T22:11:14,,H1,,,,"H1","HH_door_receiver",0.0,"HH1_door_1","closed"
921,3613,2024-08-27T22:21:10,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
922,3613,2024-08-27T22:31:05,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
923,3613,2024-08-27T22:40:58,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
924,3613,2024-08-27T22:50:53,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
925,3613,2024-08-27T23:00:49,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
926,3613,2024-08-27T23:10:54,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
927,3613,2024-08-27T23:20:46,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
928,3613,2024-08-27T23:30:45,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
929,3613,2024-08-27T23:40:39,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
930,3613,2024-08-27T23:50:33,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
931,3613,2024-08-28T00:00:28,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
932,3613,2024-08-28T00:10:27,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
933,3613,2024-08-28T00:20:21,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
934,3613,2024-08-28T00:30:15,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
935,3613,2024-08-28T00:40:10,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
936,3613,2024-08-28T00:50:05,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
937,3613,2024-08-28T01:00:04,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
938,3613,2024-08-28T01:30:02,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
939,3613,2024-08-28T01:40:05,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
940,3613,2024-08-28T01:49:56,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
941,3613,2024-08-28T01:59:50,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
942,3613,2024-08-28T02:09:55,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
943,3613,2024-08-28T02:19:47,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
944,3613,2024-08-28T02:29:42,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
945,3613,2024-08-28T02:39:37,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
946,3613,2024-08-28T02:49:32,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
947,3613,2024-08-28T02:59:40,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
948,3613,2024-08-28T03:09:34,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
949,3613,2024-08-28T03:19:30,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
950,3613,2024-08-28T03:29:24,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
951,3613,2024-08-28T03:39:18,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
952,3613,2024-08-28T03:49:13,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
953,3613,2024-08-28T03:59:18,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
954,3613,2024-08-28T04:09:15,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
955,3613,2024-08-28T04:19:08,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
956,3613,2024-08-28T04:29:02,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
957,3613,2024-08-28T04:39:08,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
958,3613,2024-08-28T04:49:05,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
959,3613,2024-08-28T04:58:59,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
960,3613,2024-08-28T05:08:54,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
961,3613,2024-08-28T05:18:53,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
962,3613,2024-08-28T05:28:45,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
963,3613,2024-08-28T05:48:39,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
964,3613,2024-08-28T05:58:36,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
965,3613,2024-08-28T06:08:29,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
966,3613,2024-08-28T06:18:24,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
967,3613,2024-08-28T06:28:30,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
968,3613,2024-08-28T06:38:23,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
969,3613,2024-08-28T06:48:19,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
970,3613,2024-08-28T06:58:19,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
971,3613,2024-08-28T07:08:22,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
972,3613,2024-08-28T07:18:19,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
973,3613,2024-08-28T07:28:24,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
974,3613,2024-08-28T07:38:17,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
975,3613,2024-08-28T07:48:22,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
976,3613,2024-08-28T07:58:15,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
977,3613,2024-08-28T08:08:11,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
978,3613,2024-08-28T08:18:08,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
979,3613,2024-08-28T08:28:03,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
980,3613,2024-08-28T08:38:00,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
981,3613,2024-08-28T08:48:06,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
982,3616,2024-08-28T08:52:53,,H2,,,,"H2","HH_door_receiver",1.0,"HH2_door_1_test","open"
983,3613,2024-08-28T08:58:08,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
984,3616,2024-08-28T09:02:40,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
985,3613,2024-08-28T09:08:10,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
986,3616,2024-08-28T09:12:37,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
987,3613,2024-08-28T09:18:07,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
988,3616,2024-08-28T09:22:34,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
989,3613,2024-08-28T09:28:02,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
990,3616,2024-08-28T09:32:30,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
991,3613,2024-08-28T09:37:57,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
992,3616,2024-08-28T09:42:22,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
993,3613,2024-08-28T09:47:57,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
994,3616,2024-08-28T09:52:17,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
995,3613,2024-08-28T09:57:50,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
996,3613,2024-08-28T10:07:45,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
997,3616,2024-08-28T10:12:09,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
998,3613,2024-08-28T10:17:44,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
999,3616,2024-08-28T10:22:05,,H2,,,,"H2","HH_door_receiver",1.0,"HH2_door_1_test","open"
1000,3613,2024-08-28T10:27:37,,H1,,,,"H1","HH_door_receiver",0.0,"HH1_door_1","closed"
1001,3616,2024-08-28T10:32:08,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1002,3613,2024-08-28T10:37:34,,H1,,,,"H1","HH_door_receiver",0.0,"HH1_door_1","closed"
1003,3616,2024-08-28T10:42:06,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1004,3613,2024-08-28T10:47:28,,H1,,,,"H1","HH_door_receiver",0.0,"HH1_door_1","closed"
1005,3616,2024-08-28T10:52:04,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1006,3613,2024-08-28T10:57:23,,H1,,,,"H1","HH_door_receiver",0.0,"HH1_door_1","closed"
1007,3616,2024-08-28T11:02:00,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1008,3613,2024-08-28T11:07:17,,H1,,,,"H1","HH_door_receiver",0.0,"HH1_door_1","closed"
1009,3616,2024-08-28T11:11:52,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1010,3613,2024-08-28T11:17:12,,H1,,,,"H1","HH_door_receiver",0.0,"HH1_door_1","closed"
1011,3616,2024-08-28T11:21:46,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1012,3613,2024-08-28T11:27:17,,H1,,,,"H1","HH_door_receiver",0.0,"HH1_door_1","closed"
1013,3616,2024-08-28T11:31:43,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1014,3613,2024-08-28T11:37:21,,H1,,,,"H1","HH_door_receiver",0.0,"HH1_door_1","closed"
1015,3616,2024-08-28T11:41:39,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1016,3613,2024-08-28T11:47:17,,H1,,,,"H1","HH_door_receiver",0.0,"HH1_door_1","closed"
1017,3616,2024-08-28T11:51:37,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1018,3613,2024-08-28T11:57:14,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1019,3616,2024-08-28T12:01:31,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1020,3613,2024-08-28T12:07:08,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1021,3616,2024-08-28T12:11:27,,H2,,,,"H2","HH_door_receiver",0.0,"HH2_door_1_test","closed"
1022,3613,2024-08-28T12:17:04,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1023,3616,2024-08-28T12:21:23,,H2,,,,"H2","HH_door_receiver",1.0,"HH2_door_1_test","open"
1024,3613,2024-08-28T12:26:59,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1025,3616,2024-08-28T12:31:19,,H2,,,,"H2","HH_door_receiver",1.0,"HH2_door_1_test","open"
1026,3613,2024-08-28T12:37:04,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1027,3616,2024-08-28T12:41:16,,H2,,,,"H2","HH_door_receiver",1.0,"HH2_door_1_test","open"
1028,3613,2024-08-28T12:46:57,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1029,3616,2024-08-28T12:51:11,,H2,,,,"H2","HH_door_receiver",1.0,"HH2_door_1_test","open"
1030,3613,2024-08-28T12:56:55,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1031,3613,2024-08-28T13:06:59,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1032,3613,2024-08-28T13:16:55,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1033,3613,2024-08-28T13:26:49,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1034,3613,2024-08-28T13:36:47,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1035,3613,2024-08-28T13:46:45,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1036,3613,2024-08-28T13:56:42,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1037,3613,2024-08-28T14:06:36,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1038,3613,2024-08-28T14:16:42,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1039,3613,2024-08-28T14:26:39,,H1,,,,"H1","HH_door_receiver",1.0,"HH1_door_1","open"
1040,3616,2024-08-28T14:28:46,,H2,,,,"H2","HH_door_receiver",1.0,"HH2_door_1","open"
